Date,High,Low,Open,Close,Volume,Adj Close
2015-03-10,206.80999755859375,204.92999267578125,206.7100067138672,204.97999572753906,157121300.0,184.66571044921875
2015-03-11,205.5,204.39999389648438,205.2899932861328,204.5,110145700.0,184.23324584960938
2015-03-12,207.17999267578125,205.1999969482422,205.25999450683594,207.10000610351562,93993500.0,186.57554626464844
2015-03-13,207.92999267578125,204.5800018310547,206.77000427246094,205.8300018310547,162410900.0,185.4314422607422
2015-03-16,208.69000244140625,205.86000061035156,206.7100067138672,208.5800018310547,136099200.0,187.90887451171875
2015-03-17,208.4199981689453,206.97999572753906,207.69000244140625,207.9600067138672,94510400.0,187.35032653808594
2015-03-18,211.27000427246094,206.6199951171875,207.38999938964844,210.4600067138672,228808500.0,189.60255432128906
2015-03-19,210.47000122070312,209.02999877929688,209.9600067138672,209.5,117917300.0,188.73773193359375
2015-03-20,211.02000427246094,209.49000549316406,209.7100067138672,210.41000366210938,177715100.0,190.4036865234375
2015-03-23,211.11000061035156,210.0,210.4199981689453,210.0,71784500.0,190.03269958496094
2015-03-24,210.39999389648438,208.74000549316406,209.85000610351562,208.82000732421875,77805300.0,188.96487426757812
2015-03-25,209.35000610351562,205.7100067138672,209.07000732421875,205.75999450683594,159521700.0,186.19583129882812
2015-03-26,206.3699951171875,204.1199951171875,204.9600067138672,205.27000427246094,153067200.0,185.75242614746094
2015-03-27,205.9499969482422,204.89999389648438,205.1300048828125,205.74000549316406,118939000.0,186.1776885986328
2015-03-30,208.61000061035156,206.9600067138672,206.97999572753906,208.25,96180400.0,188.44903564453125
2015-03-31,208.10000610351562,206.36000061035156,207.25999450683594,206.42999267578125,126768700.0,186.8021240234375
2015-04-01,206.4199981689453,204.50999450683594,206.38999938964844,205.6999969482422,137303600.0,186.14154052734375
2015-04-02,206.97999572753906,205.39999389648438,205.6199951171875,206.44000244140625,86900900.0,186.81118774414062
2015-04-06,208.4499969482422,205.2100067138672,205.3699951171875,207.8300018310547,114368200.0,188.06900024414062
2015-04-07,208.75999450683594,207.24000549316406,207.86000061035156,207.27999877929688,81236300.0,187.57127380371094
2015-04-08,208.50999450683594,207.0800018310547,207.5500030517578,207.97999572753906,89351900.0,188.2047119140625
2015-04-09,209.17999267578125,207.19000244140625,207.77999877929688,208.89999389648438,85548900.0,189.03726196289062
2015-04-10,210.08999633789062,208.9600067138672,209.1999969482422,210.0399932861328,72722900.0,190.06883239746094
2015-04-13,210.6300048828125,209.02999877929688,209.8699951171875,209.08999633789062,74436600.0,189.20921325683594
2015-04-14,209.7100067138672,208.10000610351562,208.85000610351562,209.49000549316406,75099900.0,189.5711212158203
2015-04-15,211.0399932861328,209.9499969482422,210.0500030517578,210.42999267578125,99529300.0,190.42173767089844
2015-04-16,210.97999572753906,209.7899932861328,210.02999877929688,210.3699951171875,68934900.0,190.3674774169922
2015-04-17,209.22999572753906,207.00999450683594,208.94000244140625,207.9499969482422,191113200.0,188.17755126953125
2015-04-20,210.25,208.9600067138672,209.05999755859375,209.85000610351562,92189500.0,189.89691162109375
2015-04-21,210.86000061035156,209.24000549316406,210.6699981689453,209.60000610351562,72559800.0,189.67071533203125
2015-04-22,210.85000610351562,208.89999389648438,210.00999450683594,210.6300048828125,78264600.0,190.60276794433594
2015-04-23,211.94000244140625,210.00999450683594,210.14999389648438,211.16000366210938,102585900.0,191.08236694335938
2015-04-24,211.97000122070312,211.11000061035156,211.66000366210938,211.64999389648438,61327400.0,191.52577209472656
2015-04-27,212.47999572753906,210.5399932861328,212.3300018310547,210.77000427246094,79358100.0,190.72943115234375
2015-04-28,211.5,209.3300018310547,210.74000549316406,211.44000244140625,86863500.0,191.3357696533203
2015-04-29,211.2899932861328,209.60000610351562,210.3699951171875,210.57000732421875,125684900.0,190.54847717285156
2015-04-30,210.35000610351562,207.6199951171875,209.8800048828125,208.4600067138672,161304900.0,188.63906860351562
2015-05-01,210.77000427246094,209.27999877929688,209.39999389648438,210.72000122070312,103399700.0,190.68418884277344
2015-05-04,212.02000427246094,211.10000610351562,211.22999572753906,211.32000732421875,70927200.0,191.22714233398438
2015-05-05,211.4600067138672,208.72999572753906,211.02999877929688,208.89999389648438,113326200.0,189.03726196289062
2015-05-06,209.92999267578125,206.75999450683594,209.55999755859375,208.0399932861328,135060200.0,188.25901794433594
2015-05-07,209.3800048828125,207.52000427246094,207.9199981689453,208.8699951171875,88244900.0,189.01011657714844
2015-05-08,211.86000061035156,210.77999877929688,210.8800048828125,211.6199951171875,155877300.0,191.49864196777344
2015-05-11,211.88999938964844,210.52000427246094,211.57000732421875,210.61000061035156,75708100.0,190.5846710205078
2015-05-12,210.6300048828125,208.6199951171875,209.61000061035156,209.97999572753906,119727600.0,190.0145721435547
2015-05-13,211.22000122070312,209.74000549316406,210.47000122070312,210.02000427246094,94667900.0,190.05076599121094
2015-05-14,212.32000732421875,210.91000366210938,211.24000549316406,212.2100067138672,95934000.0,192.03253173828125
2015-05-15,212.61000061035156,211.86000061035156,212.44000244140625,212.44000244140625,76510100.0,192.24066162109375
2015-05-18,213.39999389648438,212.16000366210938,212.24000549316406,213.10000610351562,74549700.0,192.83792114257812
2015-05-19,213.57000732421875,212.69000244140625,213.24000549316406,213.02999877929688,72114600.0,192.77456665039062
2015-05-20,213.77999877929688,212.5,213.14999389648438,212.8800048828125,76857500.0,192.63882446289062
2015-05-21,213.75,212.50999450683594,212.7100067138672,213.5,64764600.0,193.19984436035156
2015-05-22,213.5399932861328,212.91000366210938,213.0399932861328,212.99000549316406,57433500.0,192.73838806152344
2015-05-26,212.91000366210938,210.1999969482422,212.39999389648438,210.6999969482422,124308600.0,190.6660919189453
2015-05-27,212.97999572753906,210.75999450683594,211.25,212.6999969482422,93214000.0,192.47593688964844
2015-05-28,212.58999633789062,211.6300048828125,212.3300018310547,212.4600067138672,74974600.0,192.25880432128906
2015-05-29,212.42999267578125,210.82000732421875,212.3800048828125,211.13999938964844,124919600.0,191.0642852783203
2015-06-01,212.33999633789062,210.6199951171875,211.94000244140625,211.57000732421875,93338800.0,191.4534149169922
2015-06-02,212.19000244140625,210.27000427246094,211.02000427246094,211.36000061035156,91531000.0,191.26333618164062
2015-06-03,212.6699981689453,211.3300018310547,212.0,211.9199981689453,87820900.0,191.7700958251953
2015-06-04,211.86000061035156,209.75,211.07000732421875,210.1300048828125,151882800.0,190.1503143310547
2015-06-05,210.5800018310547,208.97999572753906,209.9499969482422,209.77000427246094,121704700.0,189.82452392578125
2015-06-08,209.82000732421875,208.38999938964844,209.63999938964844,208.47999572753906,89063300.0,188.65721130371094
2015-06-09,209.10000610351562,207.69000244140625,208.4499969482422,208.4499969482422,105034700.0,188.62997436523438
2015-06-10,211.41000366210938,209.3000030517578,209.3699951171875,210.9499969482422,134551300.0,190.892333984375
2015-06-11,212.08999633789062,211.1999969482422,211.47999572753906,211.6300048828125,73876400.0,191.50767517089844
2015-06-12,211.47999572753906,209.67999267578125,210.63999938964844,210.00999450683594,135382400.0,190.04173278808594
2015-06-15,209.4499969482422,207.7899932861328,208.63999938964844,209.11000061035156,124384200.0,189.22727966308594
2015-06-16,210.35000610351562,208.72000122070312,208.92999267578125,210.25,85308200.0,190.25889587402344
2015-06-17,211.32000732421875,209.36000061035156,210.58999633789062,210.58999633789062,126708600.0,190.56655883789062
2015-06-18,213.33999633789062,210.6300048828125,211.30999755859375,212.77999877929688,165867900.0,192.54833984375
2015-06-19,211.5500030517578,210.36000061035156,211.4600067138672,210.80999755859375,130478700.0,191.6935577392578
2015-06-22,212.58999633789062,211.63999938964844,211.91000366210938,211.88999938964844,70696000.0,192.67564392089844
2015-06-23,212.44000244140625,211.57000732421875,212.13999938964844,212.0399932861328,68476800.0,192.8120574951172
2015-06-24,212.1699981689453,210.47000122070312,211.72000122070312,210.5,92307300.0,191.41168212890625
2015-06-25,211.25,209.77000427246094,211.10000610351562,209.86000061035156,97107400.0,190.82972717285156
2015-06-26,210.5800018310547,209.16000366210938,210.2899932861328,209.82000732421875,104174800.0,190.79331970214844
2015-06-29,209.8300018310547,205.3300018310547,208.0500030517578,205.4199981689453,202621300.0,186.79237365722656
2015-06-30,207.32000732421875,205.27999877929688,207.25999450683594,205.85000610351562,182925100.0,187.18336486816406
2015-07-01,208.02999877929688,206.55999755859375,207.72999572753906,207.5,135979900.0,188.68370056152344
2015-07-02,208.27000427246094,206.80999755859375,208.07000732421875,207.30999755859375,104373700.0,188.5109405517578
2015-07-06,207.64999389648438,205.52999877929688,205.77000427246094,206.72000122070312,117975400.0,187.9744873046875
2015-07-07,208.1699981689453,204.11000061035156,206.9600067138672,208.02000427246094,173820200.0,189.15660095214844
2015-07-08,206.75999450683594,204.25,206.4199981689453,204.52999877929688,164020100.0,185.9830322265625
2015-07-09,207.35000610351562,204.77000427246094,207.0399932861328,204.89999389648438,144113100.0,186.3195037841797
2015-07-10,207.97999572753906,204.9499969482422,207.2899932861328,207.47999572753906,129456900.0,188.66552734375
2015-07-13,209.89999389648438,208.94000244140625,208.99000549316406,209.77000427246094,106069400.0,190.7478790283203
2015-07-14,211.0500030517578,209.64999389648438,209.72000122070312,210.67999267578125,81709600.0,191.57537841796875
2015-07-15,211.27999877929688,210.0399932861328,210.72999572753906,210.61000061035156,97914100.0,191.51171875
2015-07-16,212.3000030517578,211.5800018310547,211.8699951171875,212.3000030517578,106683300.0,193.0484619140625
2015-07-17,212.5500030517578,211.8000030517578,212.2899932861328,212.47999572753906,89030000.0,193.212158203125
2015-07-20,213.17999267578125,212.2100067138672,212.75,212.58999633789062,70446800.0,193.31214904785156
2015-07-21,212.74000549316406,211.38999938964844,212.42999267578125,211.75,77965000.0,192.54833984375
2015-07-22,211.77000427246094,210.88999938964844,210.92999267578125,211.3699951171875,88667900.0,192.20277404785156
2015-07-23,211.64999389648438,209.75,211.52999877929688,210.17999267578125,90509100.0,191.12069702148438
2015-07-24,210.3699951171875,207.60000610351562,210.3000030517578,208.0,117755000.0,189.138427734375
2015-07-27,207.5500030517578,206.25999450683594,206.94000244140625,206.7899932861328,132361100.0,188.03807067871094
2015-07-28,209.5,206.8000030517578,207.7899932861328,209.3300018310547,123544800.0,190.34779357910156
2015-07-29,211.0399932861328,209.30999755859375,209.47999572753906,210.77000427246094,105791300.0,191.6571807861328
2015-07-30,211.02000427246094,209.4199981689453,210.16000366210938,210.82000732421875,91304400.0,191.70269775390625
2015-07-31,211.4499969482422,210.16000366210938,211.4199981689453,210.5,103266900.0,191.41168212890625
2015-08-03,210.52999877929688,208.64999389648438,210.4600067138672,209.7899932861328,113965700.0,190.76605224609375
2015-08-04,210.25,208.8000030517578,209.6999969482422,209.3800048828125,81820800.0,190.39329528808594
2015-08-05,211.30999755859375,209.72999572753906,210.4499969482422,210.07000732421875,85786800.0,191.0206756591797
2015-08-06,210.4199981689453,207.64999389648438,210.2899932861328,208.35000610351562,116030800.0,189.4566650390625
2015-08-07,208.33999633789062,206.8699951171875,208.16000366210938,207.9499969482422,117858000.0,189.0928955078125
2015-08-10,210.6699981689453,209.27999877929688,209.27999877929688,210.57000732421875,80270700.0,191.475341796875
2015-08-11,209.47000122070312,207.75999450683594,208.97000122070312,208.6699981689453,126081400.0,189.74766540527344
2015-08-12,209.13999938964844,205.36000061035156,207.11000061035156,208.9199981689453,172123700.0,189.97494506835938
2015-08-13,209.5500030517578,208.00999450683594,208.72999572753906,208.66000366210938,89383300.0,189.738525390625
2015-08-14,209.50999450683594,208.25999450683594,208.42999267578125,209.4199981689453,72786500.0,190.42962646484375
2015-08-17,210.58999633789062,208.16000366210938,208.7100067138672,210.58999633789062,79072600.0,191.49351501464844
2015-08-18,210.67999267578125,209.6999969482422,210.25999450683594,209.97999572753906,71692700.0,190.9388427734375
2015-08-19,210.00999450683594,207.35000610351562,209.08999633789062,208.32000732421875,172946000.0,189.4293670654297
2015-08-20,208.2899932861328,203.89999389648438,206.50999450683594,203.97000122070312,194327900.0,185.47386169433594
2015-08-21,203.94000244140625,197.52000427246094,201.72999572753906,197.8300018310547,346588500.0,179.8905792236328
2015-08-24,197.47999572753906,182.39999389648438,187.49000549316406,189.5,507244300.0,172.3159637451172
2015-08-25,195.4499969482422,186.9199981689453,195.42999267578125,187.27000427246094,369833100.0,170.28823852539062
2015-08-26,194.7899932861328,188.3699951171875,192.0800018310547,194.4600067138672,339257000.0,176.8262176513672
2015-08-27,199.4199981689453,195.2100067138672,197.02000427246094,199.27000427246094,274143900.0,181.20005798339844
2015-08-28,199.83999633789062,197.9199981689453,198.5,199.27999877929688,160414400.0,181.20913696289062
2015-08-31,199.1300048828125,197.00999450683594,198.11000061035156,197.6699981689453,163298800.0,179.7451171875
2015-09-01,194.77000427246094,190.72999572753906,193.1199951171875,191.77000427246094,256000400.0,174.380126953125
2015-09-02,195.4600067138672,192.4199981689453,194.6199951171875,195.41000366210938,160269300.0,177.69007873535156
2015-09-03,198.0500030517578,194.9600067138672,196.25999450683594,195.5500030517578,152087800.0,177.81736755371094
2015-09-04,193.86000061035156,191.61000061035156,192.85000610351562,192.58999633789062,207081000.0,175.12579345703125
2015-09-08,197.61000061035156,195.1699981689453,195.94000244140625,197.42999267578125,116025700.0,179.52688598632812
2015-09-09,199.47000122070312,194.35000610351562,199.32000732421875,194.7899932861328,149347700.0,177.12631225585938
2015-09-10,197.22000122070312,194.25,194.55999755859375,195.85000610351562,158611100.0,178.09014892578125
2015-09-11,196.82000732421875,194.52999877929688,195.3800048828125,196.74000549316406,119691200.0,178.89947509765625
2015-09-14,197.00999450683594,195.42999267578125,196.9499969482422,196.00999450683594,79452000.0,178.23565673828125
2015-09-15,198.99000549316406,195.9600067138672,196.61000061035156,198.4600067138672,113806200.0,180.46348571777344
2015-09-16,200.41000366210938,198.41000366210938,198.82000732421875,200.17999267578125,99581600.0,182.02748107910156
2015-09-17,202.88999938964844,199.27999877929688,200.02000427246094,199.72999572753906,276046600.0,181.6182861328125
2015-09-18,198.67999267578125,194.9600067138672,195.7100067138672,195.4499969482422,223657500.0,178.65042114257812
2015-09-21,197.67999267578125,195.2100067138672,196.44000244140625,196.4600067138672,105726200.0,179.57362365722656
2015-09-22,194.4600067138672,192.55999755859375,193.8800048828125,193.91000366210938,153890900.0,177.24278259277344
2015-09-23,194.6699981689453,192.91000366210938,194.11000061035156,193.60000610351562,92790600.0,176.9593963623047
2015-09-24,193.4499969482422,190.55999755859375,192.14999389648438,192.89999389648438,159378800.0,176.3195343017578
2015-09-25,195.0,191.80999755859375,194.63999938964844,192.85000610351562,155054800.0,176.27389526367188
2015-09-28,191.91000366210938,187.63999938964844,191.77999877929688,188.00999450683594,178515900.0,171.84988403320312
2015-09-29,189.74000549316406,186.92999267578125,188.27000427246094,188.1199951171875,159045600.0,171.95042419433594
2015-09-30,191.8300018310547,189.44000244140625,190.3699951171875,191.6300048828125,163452000.0,175.15875244140625
2015-10-01,192.49000549316406,189.82000732421875,192.0800018310547,192.1300048828125,131079000.0,175.6157989501953
2015-10-02,195.02999877929688,189.1199951171875,189.77000427246094,195.0,211003300.0,178.23910522460938
2015-10-05,198.74000549316406,196.3300018310547,196.4600067138672,198.47000122070312,126320800.0,181.4108428955078
2015-10-06,198.97999572753906,197.0,198.30999755859375,197.7899932861328,110274500.0,180.78932189941406
2015-10-07,199.8300018310547,197.47999572753906,198.89999389648438,199.41000366210938,124307300.0,182.27001953125
2015-10-08,201.5500030517578,198.58999633789062,198.9499969482422,201.2100067138672,153055200.0,183.9153289794922
2015-10-09,201.89999389648438,200.5800018310547,201.3800048828125,201.3300018310547,107069200.0,184.0249786376953
2015-10-12,201.75999450683594,200.91000366210938,201.4199981689453,201.52000427246094,56395600.0,184.1986541748047
2015-10-13,202.16000366210938,200.0500030517578,200.64999389648438,200.25,88038700.0,183.03785705566406
2015-10-14,200.8699951171875,198.94000244140625,200.17999267578125,199.2899932861328,99106200.0,182.16033935546875
2015-10-15,202.36000061035156,199.63999938964844,200.0800018310547,202.35000610351562,134142200.0,184.95730590820312
2015-10-16,203.2899932861328,201.9199981689453,202.8300018310547,203.27000427246094,114580100.0,185.79824829101562
2015-10-19,203.3699951171875,202.1300048828125,202.5,203.3699951171875,76523900.0,185.88966369628906
2015-10-20,203.83999633789062,202.5500030517578,202.85000610351562,203.11000061035156,78448500.0,185.6520233154297
2015-10-21,203.7899932861328,201.64999389648438,203.61000061035156,201.85000610351562,102038000.0,184.5002899169922
2015-10-22,205.50999450683594,201.85000610351562,202.97999572753906,205.25999450683594,174911700.0,187.61721801757812
2015-10-23,207.9499969482422,206.3000030517578,207.25,207.50999450683594,144442300.0,189.6737823486328
2015-10-26,207.3699951171875,206.55999755859375,207.3000030517578,207.0,69033000.0,189.20765686035156
2015-10-27,207.0,205.7899932861328,206.1999969482422,206.60000610351562,77905800.0,188.84202575683594
2015-10-28,208.97999572753906,206.2100067138672,207.0,208.9499969482422,135906700.0,190.9900360107422
2015-10-29,209.27000427246094,208.2100067138672,208.35000610351562,208.8300018310547,90525500.0,190.88034057617188
2015-10-30,209.44000244140625,207.74000549316406,209.05999755859375,207.92999267578125,131076900.0,190.0576934814453
2015-11-02,210.6199951171875,208.1699981689453,208.32000732421875,210.38999938964844,86270800.0,192.30628967285156
2015-11-03,211.66000366210938,209.6999969482422,209.97000122070312,211.0,95246100.0,192.8638153076172
2015-11-04,211.5,209.72000122070312,211.35000610351562,210.36000061035156,96224500.0,192.27883911132812
2015-11-05,210.97999572753906,209.08999633789062,210.42999267578125,210.14999389648438,78408700.0,192.08688354492188
2015-11-06,210.32000732421875,208.4600067138672,209.74000549316406,210.0399932861328,110471500.0,191.986328125
2015-11-09,209.49000549316406,206.9499969482422,209.30999755859375,208.0800018310547,131008700.0,190.19479370117188
2015-11-10,208.60000610351562,207.19000244140625,207.50999450683594,208.55999755859375,75874600.0,190.63356018066406
2015-11-11,208.94000244140625,207.66000366210938,208.8800048828125,207.74000549316406,67846000.0,189.88406372070312
2015-11-12,207.05999755859375,204.82000732421875,206.5,204.83999633789062,121315200.0,187.2332763671875
2015-11-13,204.6699981689453,202.44000244140625,204.35000610351562,202.5399932861328,153577100.0,185.1309814453125
2015-11-16,205.69000244140625,202.17999267578125,202.32000732421875,205.6199951171875,117645200.0,187.94625854492188
2015-11-17,207.0399932861328,204.8800048828125,205.99000549316406,205.47000122070312,121123700.0,187.80914306640625
2015-11-18,208.89999389648438,205.99000549316406,206.0399932861328,208.72999572753906,121342500.0,190.78892517089844
2015-11-19,209.0500030517578,208.1999969482422,208.58999633789062,208.5500030517578,88220500.0,190.62442016601562
2015-11-20,210.1199951171875,208.86000061035156,209.4499969482422,209.30999755859375,94011500.0,191.31907653808594
2015-11-23,209.97999572753906,208.52000427246094,209.3800048828125,209.07000732421875,64931200.0,191.0997314453125
2015-11-24,209.8300018310547,207.41000366210938,207.8699951171875,209.35000610351562,98874400.0,191.35562133789062
2015-11-25,209.74000549316406,209.00999450683594,209.5,209.32000732421875,51980100.0,191.3282470703125
2015-11-27,209.8000030517578,208.86000061035156,209.42999267578125,209.55999755859375,37317800.0,191.54759216308594
2015-11-30,209.88999938964844,208.55999755859375,209.75,208.69000244140625,112822700.0,190.75234985351562
2015-12-01,210.82000732421875,209.11000061035156,209.44000244140625,210.67999267578125,97858400.0,192.5713348388672
2015-12-02,211.0,208.22999572753906,210.6199951171875,208.52999877929688,108441300.0,190.6061248779297
2015-12-03,209.14999389648438,204.75,208.8300018310547,205.61000061035156,166224200.0,187.93711853027344
2015-12-04,209.97000122070312,205.61000061035156,205.61000061035156,209.6199951171875,192913900.0,191.60243225097656
2015-12-07,209.72999572753906,207.1999969482422,209.22999572753906,208.35000610351562,102027100.0,190.4416046142578
2015-12-08,208.2899932861328,205.77999877929688,206.49000549316406,206.9499969482422,103372400.0,189.16192626953125
2015-12-09,208.67999267578125,204.17999267578125,206.19000244140625,205.33999633789062,162401500.0,187.6903076171875
2015-12-10,207.42999267578125,205.13999938964844,205.4199981689453,205.8699951171875,116128900.0,188.1747589111328
2015-12-11,204.13999938964844,201.50999450683594,203.35000610351562,201.8800048828125,211173300.0,184.52772521972656
2015-12-14,203.0500030517578,199.9499969482422,202.07000732421875,202.89999389648438,182385200.0,185.4600372314453
2015-12-15,206.11000061035156,202.8699951171875,204.6999969482422,205.02999877929688,154069600.0,187.40701293945312
2015-12-16,208.38999938964844,204.8000030517578,206.3699951171875,208.02999877929688,197017000.0,190.14913940429688
2015-12-17,208.47999572753906,204.83999633789062,208.39999389648438,204.86000061035156,173092500.0,187.25157165527344
2015-12-18,202.92999267578125,199.8300018310547,202.77000427246094,200.02000427246094,251393500.0,183.91571044921875
2015-12-21,201.8800048828125,200.08999633789062,201.41000366210938,201.6699981689453,99094300.0,185.4328155517578
2015-12-22,203.85000610351562,201.5500030517578,202.72000122070312,203.5,111026200.0,187.1155242919922
2015-12-23,206.07000732421875,204.5800018310547,204.69000244140625,206.02000427246094,110987200.0,189.43260192871094
2015-12-24,206.3300018310547,205.4199981689453,205.72000122070312,205.67999267578125,48539600.0,189.11997985839844
2015-12-28,205.25999450683594,203.94000244140625,204.86000061035156,205.2100067138672,65899900.0,188.6878204345703
2015-12-29,207.7899932861328,206.47000122070312,206.50999450683594,207.39999389648438,92640700.0,190.7014923095703
2015-12-30,207.2100067138672,205.75999450683594,207.11000061035156,205.92999267578125,63317700.0,189.34983825683594
2015-12-31,205.88999938964844,203.8699951171875,205.1300048828125,203.8699951171875,114877900.0,187.45571899414062
2016-01-04,201.02999877929688,198.58999633789062,200.49000549316406,201.02000427246094,222353500.0,184.83517456054688
2016-01-05,201.89999389648438,200.0500030517578,201.39999389648438,201.36000061035156,110845800.0,185.1477813720703
2016-01-06,200.05999755859375,197.60000610351562,198.33999633789062,198.82000732421875,152112600.0,182.81228637695312
2016-01-07,197.44000244140625,193.58999633789062,195.3300018310547,194.0500030517578,213436100.0,178.42633056640625
2016-01-08,195.85000610351562,191.5800018310547,195.19000244140625,191.9199981689453,209817200.0,176.4678497314453
2016-01-11,193.41000366210938,189.82000732421875,193.00999450683594,192.11000061035156,187941300.0,176.6425323486328
2016-01-12,194.5500030517578,191.13999938964844,193.82000732421875,193.66000366210938,172330500.0,178.06776428222656
2016-01-13,194.86000061035156,188.3800048828125,194.4499969482422,188.8300018310547,221168900.0,173.62661743164062
2016-01-14,193.25999450683594,187.66000366210938,189.5500030517578,191.92999267578125,240795600.0,176.47702026367188
2016-01-15,188.75999450683594,185.52000427246094,186.77000427246094,187.80999755859375,324846400.0,172.68875122070312
2016-01-19,190.11000061035156,186.1999969482422,189.9600067138672,188.05999755859375,195244400.0,172.91864013671875
2016-01-20,187.5,181.02000427246094,185.02999877929688,185.64999389648438,286547800.0,170.70266723632812
2016-01-21,188.8699951171875,184.63999938964844,186.2100067138672,186.69000244140625,195772900.0,171.65895080566406
2016-01-22,190.75999450683594,188.8800048828125,189.77999877929688,190.52000427246094,168319600.0,175.18055725097656
2016-01-25,190.14999389648438,187.41000366210938,189.9199981689453,187.63999938964844,130371700.0,172.53240966796875
2016-01-26,190.52999877929688,188.02000427246094,188.4199981689453,190.1999969482422,141036800.0,174.88632202148438
2016-01-27,191.55999755859375,187.05999755859375,189.5800018310547,188.1300048828125,185681700.0,172.98297119140625
2016-01-28,190.1999969482422,187.16000366210938,189.9600067138672,189.11000061035156,143798800.0,173.8840789794922
2016-01-29,193.8800048828125,189.8800048828125,190.02000427246094,193.72000122070312,210529300.0,178.1229248046875
2016-02-01,194.5800018310547,191.83999633789062,192.52999877929688,193.64999389648438,136061600.0,178.05856323242188
2016-02-02,191.97000122070312,189.5399932861328,191.9600067138672,190.16000366210938,182564900.0,174.84951782226562
2016-02-03,191.77999877929688,187.10000610351562,191.41000366210938,191.3000030517578,205054900.0,175.8977813720703
2016-02-04,192.75,189.9600067138672,190.7100067138672,191.60000610351562,139531800.0,176.17359924316406
2016-02-05,191.6699981689453,187.1999969482422,190.99000549316406,187.9499969482422,180788300.0,172.81748962402344
2016-02-08,186.1199951171875,182.8000030517578,185.77000427246094,185.4199981689453,191526700.0,170.49118041992188
2016-02-09,186.94000244140625,183.1999969482422,183.36000061035156,185.42999267578125,184513100.0,170.50039672851562
2016-02-10,188.33999633789062,185.1199951171875,186.41000366210938,185.27000427246094,148214100.0,170.35325622558594
2016-02-11,184.10000610351562,181.08999633789062,182.33999633789062,182.86000061035156,219058900.0,168.13731384277344
2016-02-12,186.64999389648438,183.9600067138672,184.9600067138672,186.6300048828125,127632400.0,171.60377502441406
2016-02-16,189.80999755859375,187.6300048828125,188.77000427246094,189.77999877929688,120250700.0,174.5001220703125
2016-02-17,193.32000732421875,191.00999450683594,191.16000366210938,192.8800048828125,136009500.0,177.3505401611328
2016-02-18,193.27000427246094,191.72000122070312,193.1999969482422,192.08999633789062,102343000.0,176.6241455078125
2016-02-19,192.17999267578125,190.4499969482422,191.1699981689453,192.0,114793000.0,176.54139709472656
2016-02-22,194.9499969482422,193.7899932861328,193.8699951171875,194.77999877929688,103640300.0,179.09759521484375
2016-02-23,194.32000732421875,192.17999267578125,194.0,192.32000732421875,111455300.0,176.83566284179688
2016-02-24,193.52999877929688,189.32000732421875,190.6300048828125,193.1999969482422,150812200.0,177.64479064941406
2016-02-25,195.5500030517578,192.8300018310547,193.72999572753906,195.5399932861328,110728300.0,179.79640197753906
2016-02-26,196.67999267578125,194.89999389648438,196.57000732421875,195.08999633789062,129833700.0,179.38259887695312
2016-02-29,196.22999572753906,193.3300018310547,195.11000061035156,193.55999755859375,125918100.0,177.97579956054688
2016-03-01,198.2100067138672,194.4499969482422,195.00999450683594,198.11000061035156,141799700.0,182.15945434570312
2016-03-02,199.05999755859375,197.25,197.74000549316406,199.0,102415000.0,182.9778289794922
2016-03-03,199.8000030517578,198.11000061035156,198.7899932861328,199.77999877929688,95172200.0,183.6950225830078
2016-03-04,201.35000610351562,199.02999877929688,200.00999450683594,200.42999267578125,129293600.0,184.29269409179688
2016-03-07,201.07000732421875,199.25,199.33999633789062,200.58999633789062,100219000.0,184.4398193359375
2016-03-08,199.9199981689453,198.2100067138672,199.32000732421875,198.39999389648438,123974900.0,182.4261474609375
2016-03-09,199.7899932861328,198.42999267578125,199.36000061035156,199.3800048828125,94801200.0,183.32720947265625
2016-03-10,201.07000732421875,197.3800048828125,199.9600067138672,199.5399932861328,156838700.0,183.4743194580078
2016-03-11,202.80999755859375,199.52000427246094,201.25999450683594,202.75999450683594,137964500.0,186.43508911132812
2016-03-14,203.0399932861328,201.77000427246094,202.16000366210938,202.5,73612000.0,186.19602966308594
2016-03-15,202.52999877929688,201.0500030517578,201.36000061035156,202.1699981689453,93169100.0,185.89259338378906
2016-03-16,203.82000732421875,201.5500030517578,201.60000610351562,203.33999633789062,129303200.0,186.96835327148438
2016-03-17,205.22999572753906,202.77000427246094,203.24000549316406,204.6300048828125,134278500.0,188.15452575683594
2016-03-18,204.77999877929688,203.8000030517578,204.1699981689453,204.3800048828125,138372400.0,188.89390563964844
2016-03-21,204.94000244140625,203.8000030517578,204.07000732421875,204.6699981689453,72926700.0,189.1619110107422
2016-03-22,205.22999572753906,203.57000732421875,203.75999450683594,204.55999755859375,97471900.0,189.0602264404297
2016-03-23,204.3300018310547,203.00999450683594,204.11000061035156,203.2100067138672,81052500.0,187.81253051757812
2016-03-24,203.16000366210938,201.74000549316406,202.0,203.1199951171875,84360900.0,187.72938537597656
2016-03-28,203.86000061035156,202.7100067138672,203.61000061035156,203.24000549316406,62408200.0,187.84027099609375
2016-03-29,205.25,202.39999389648438,202.75999450683594,205.1199951171875,92922900.0,189.5778045654297
2016-03-30,206.8699951171875,205.58999633789062,206.3000030517578,206.02000427246094,86365300.0,190.4096221923828
2016-03-31,206.41000366210938,205.3300018310547,205.91000366210938,205.52000427246094,94584100.0,189.947509765625
